state,week,aqi_mean,aqi_p90,aqi_max,days_reported,state_raw,state_norm,state_abbr
AK,2022-12-24,60.65853658536585,152.0,159,41,Alaska,Alaska,AK
AK,2022-12-31,42.0,61.0,154,43,Alaska,Alaska,AK
AK,2023-01-07,50.09756097560975,133.0,157,41,Alaska,Alaska,AK
AK,2023-01-14,47.825,76.80000000000001,141,40,Alaska,Alaska,AK
AK,2023-01-21,37.81395348837209,73.60000000000002,115,43,Alaska,Alaska,AK
AK,2023-01-28,27.29268292682927,49.0,69,41,Alaska,Alaska,AK
AK,2023-02-04,33.8780487804878,57.0,76,41,Alaska,Alaska,AK
AK,2023-02-11,26.25,55.7,65,44,Alaska,Alaska,AK
AK,2023-02-18,25.94871794871795,56.80000000000001,75,39,Alaska,Alaska,AK
AK,2023-02-25,26.583333333333332,45.0,56,36,Alaska,Alaska,AK
AK,2023-03-04,26.35,55.1,63,40,Alaska,Alaska,AK
AK,2023-03-11,38.526315789473685,61.60000000000001,67,38,Alaska,Alaska,AK
AK,2023-03-18,32.46341463414634,56.0,66,41,Alaska,Alaska,AK
AK,2023-03-25,25.136363636363637,46.400000000000006,56,44,Alaska,Alaska,AK
AK,2023-04-01,26.5609756097561,43.0,47,41,Alaska,Alaska,AK
AK,2023-04-08,25.975609756097562,44.0,63,41,Alaska,Alaska,AK
AK,2023-04-15,22.488372093023255,38.40000000000001,65,43,Alaska,Alaska,AK
AK,2023-04-22,28.146341463414632,46.0,67,41,Alaska,Alaska,AK
AK,2023-04-29,23.414634146341463,43.0,71,41,Alaska,Alaska,AK
AK,2023-05-06,25.40909090909091,44.0,58,44,Alaska,Alaska,AK
AK,2023-05-13,30.55,48.1,56,40,Alaska,Alaska,AK
AK,2023-05-20,29.17948717948718,44.0,47,39,Alaska,Alaska,AK
AK,2023-05-27,23.25,39.0,85,44,Alaska,Alaska,AK
AK,2023-06-03,17.073170731707318,31.0,37,41,Alaska,Alaska,AK
AK,2023-06-10,20.878048780487806,38.0,39,41,Alaska,Alaska,AK
AK,2023-06-17,21.15909090909091,33.400000000000006,88,44,Alaska,Alaska,AK
AK,2023-06-24,19.5609756097561,33.0,34,41,Alaska,Alaska,AK
AK,2023-07-01,18.78048780487805,29.0,89,41,Alaska,Alaska,AK
AK,2023-07-08,20.522727272727273,38.7,52,44,Alaska,Alaska,AK
AK,2023-07-15,18.24390243902439,30.0,54,41,Alaska,Alaska,AK
AK,2023-07-22,18.804878048780488,33.0,54,41,Alaska,Alaska,AK
AK,2023-07-29,30.727272727272727,62.400000000000006,92,44,Alaska,Alaska,AK
AK,2023-08-05,38.68292682926829,65.0,151,41,Alaska,Alaska,AK
AK,2023-08-12,43.53658536585366,174.0,231,41,Alaska,Alaska,AK
AK,2023-08-19,19.068181818181817,38.10000000000001,53,44,Alaska,Alaska,AK
AK,2023-08-26,30.073170731707318,49.0,78,41,Alaska,Alaska,AK
AK,2023-09-02,18.21951219512195,31.0,49,41,Alaska,Alaska,AK
AK,2023-09-09,15.545454545454545,23.700000000000003,28,44,Alaska,Alaska,AK
AK,2023-09-16,14.731707317073171,26.0,38,41,Alaska,Alaska,AK
AK,2023-09-23,14.926829268292684,24.0,43,41,Alaska,Alaska,AK
AK,2023-09-30,26.045454545454547,51.7,55,44,Alaska,Alaska,AK
AK,2023-10-07,20.804878048780488,40.0,46,41,Alaska,Alaska,AK
AK,2023-10-14,18.609756097560975,31.0,42,41,Alaska,Alaska,AK
AK,2023-10-21,27.681818181818183,53.0,70,44,Alaska,Alaska,AK
AK,2023-10-28,45.4390243902439,65.0,105,41,Alaska,Alaska,AK
AK,2023-11-04,37.170731707317074,61.0,83,41,Alaska,Alaska,AK
AK,2023-11-11,20.627906976744185,38.40000000000001,57,43,Alaska,Alaska,AK
AK,2023-11-18,30.926829268292682,53.0,83,41,Alaska,Alaska,AK
AK,2023-11-25,36.41463414634146,73.0,116,41,Alaska,Alaska,AK
AK,2023-12-02,39.70454545454545,76.10000000000001,156,44,Alaska,Alaska,AK
AK,2023-12-09,40.65853658536585,68.0,137,41,Alaska,Alaska,AK
AK,2023-12-16,29.55,54.70000000000001,102,40,Alaska,Alaska,AK
AK,2023-12-23,30.318181818181817,60.90000000000002,75,44,Alaska,Alaska,AK
AK,2023-12-30,37.64102564102564,62.40000000000002,155,39,Alaska,Alaska,AK
AK,2024-01-06,47.025,80.2,220,40,Alaska,Alaska,AK
AK,2024-01-13,41.5,65.20000000000002,158,44,Alaska,Alaska,AK
AK,2024-01-20,42.926829268292686,69.0,94,41,Alaska,Alaska,AK
AK,2024-01-27,48.31707317073171,82.0,151,41,Alaska,Alaska,AK
AK,2024-02-03,37.13636363636363,69.90000000000002,104,44,Alaska,Alaska,AK
AK,2024-02-10,41.1219512195122,84.0,148,41,Alaska,Alaska,AK
AK,2024-02-17,37.6578947368421,76.10000000000008,126,38,Alaska,Alaska,AK
AK,2024-02-24,27.523809523809526,47.599999999999994,89,42,Alaska,Alaska,AK
AK,2024-03-02,31.097560975609756,60.0,93,41,Alaska,Alaska,AK
AK,2024-03-09,30.536585365853657,52.0,77,41,Alaska,Alaska,AK
AK,2024-03-16,19.046511627906977,31.0,67,43,Alaska,Alaska,AK
AK,2024-03-23,30.076923076923077,54.2,65,39,Alaska,Alaska,AK
AK,2024-03-30,29.024390243902438,55.0,63,41,Alaska,Alaska,AK
AK,2024-04-06,23.65909090909091,41.0,61,44,Alaska,Alaska,AK
AK,2024-04-13,25.24390243902439,43.0,67,41,Alaska,Alaska,AK
AK,2024-04-20,37.048780487804876,60.0,69,41,Alaska,Alaska,AK
AK,2024-04-27,29.568181818181817,47.0,65,44,Alaska,Alaska,AK
AK,2024-05-04,27.605263157894736,45.400000000000034,63,38,Alaska,Alaska,AK
AK,2024-05-11,22.85,39.2,44,40,Alaska,Alaska,AK
AK,2024-05-18,23.975609756097562,41.0,57,41,Alaska,Alaska,AK
AK,2024-05-25,24.23076923076923,43.0,53,39,Alaska,Alaska,AK
AK,2024-06-01,20.775,37.1,54,40,Alaska,Alaska,AK
AK,2024-06-08,21.047619047619047,37.0,53,42,Alaska,Alaska,AK
AK,2024-06-15,25.609756097560975,52.0,92,41,Alaska,Alaska,AK
AK,2024-06-22,30.341463414634145,40.0,69,41,Alaska,Alaska,AK
AK,2024-06-29,44.88636363636363,107.20000000000007,199,44,Alaska,Alaska,AK
AK,2024-07-06,36.02439024390244,54.0,325,41,Alaska,Alaska,AK
AK,2024-07-13,17.121951219512194,29.0,39,41,Alaska,Alaska,AK
AK,2024-07-20,15.772727272727273,23.700000000000003,46,44,Alaska,Alaska,AK
AK,2024-07-27,24.675,44.90000000000001,76,40,Alaska,Alaska,AK
AK,2024-08-03,18.24390243902439,28.0,47,41,Alaska,Alaska,AK
AK,2024-08-10,23.34090909090909,41.80000000000001,62,44,Alaska,Alaska,AK
AK,2024-08-17,19.390243902439025,31.0,42,41,Alaska,Alaska,AK
AK,2024-08-24,21.48780487804878,34.0,42,41,Alaska,Alaska,AK
AK,2024-08-31,16.363636363636363,27.0,29,44,Alaska,Alaska,AK
AK,2024-09-07,19.902439024390244,33.0,53,41,Alaska,Alaska,AK
AK,2024-09-14,17.829268292682926,30.0,37,41,Alaska,Alaska,AK
AK,2024-09-21,15.909090909090908,24.0,36,44,Alaska,Alaska,AK
AK,2024-09-28,15.68421052631579,30.000000000000043,39,38,Alaska,Alaska,AK
AK,2024-10-05,29.26829268292683,53.0,62,41,Alaska,Alaska,AK
AK,2024-10-12,22.772727272727273,45.50000000000004,66,44,Alaska,Alaska,AK
AK,2024-10-19,25.48780487804878,51.0,82,41,Alaska,Alaska,AK
AK,2024-10-26,27.658536585365855,39.0,68,41,Alaska,Alaska,AK
AK,2024-11-02,30.09090909090909,51.20000000000002,60,44,Alaska,Alaska,AK
AK,2024-11-09,28.2,54.2,77,40,Alaska,Alaska,AK
AK,2024-11-16,39.628571428571426,74.80000000000001,90,35,Alaska,Alaska,AK
AK,2024-11-23,35.333333333333336,58.9,82,42,Alaska,Alaska,AK
AK,2024-11-30,38.73170731707317,70.0,84,41,Alaska,Alaska,AK
AK,2024-12-07,33.58536585365854,69.0,96,41,Alaska,Alaska,AK
AK,2024-12-14,32.38636363636363,61.400000000000006,86,44,Alaska,Alaska,AK
AK,2024-12-21,44.75609756097561,87.0,152,41,Alaska,Alaska,AK
AK,2024-12-28,33.78048780487805,58.0,95,41,Alaska,Alaska,AK
AK,2025-01-04,65.81818181818181,146.7,190,44,Alaska,Alaska,AK
AK,2025-01-11,29.682926829268293,60.0,97,41,Alaska,Alaska,AK
AK,2025-01-18,30.51219512195122,51.0,140,41,Alaska,Alaska,AK
AK,2025-01-25,26.441860465116278,58.800000000000026,105,43,Alaska,Alaska,AK
AK,2025-02-01,30.26829268292683,55.0,85,41,Alaska,Alaska,AK
AK,2025-02-08,50.24390243902439,67.0,77,41,Alaska,Alaska,AK
AK,2025-02-15,42.97727272727273,69.60000000000002,105,44,Alaska,Alaska,AK
AK,2025-02-22,34.48780487804878,58.0,97,41,Alaska,Alaska,AK
AK,2025-03-01,30.585365853658537,54.0,72,41,Alaska,Alaska,AK
AK,2025-03-08,37.2,68.6,95,35,Alaska,Alaska,AK
AK,2025-03-15,29.571428571428573,45.400000000000006,94,35,Alaska,Alaska,AK
AK,2025-03-22,26.97142857142857,52.00000000000001,61,35,Alaska,Alaska,AK
AK,2025-03-29,34.285714285714285,54.800000000000004,110,35,Alaska,Alaska,AK
AK,2025-04-05,35.114285714285714,50.800000000000004,67,35,Alaska,Alaska,AK
AK,2025-04-12,22.142857142857142,42.2,45,35,Alaska,Alaska,AK
AK,2025-04-19,30.942857142857143,46.0,141,35,Alaska,Alaska,AK
AK,2025-04-26,24.885714285714286,43.2,68,35,Alaska,Alaska,AK
AK,2025-05-03,22.757575757575758,43.8,44,33,Alaska,Alaska,AK
AK,2025-05-10,25.34375,41.800000000000004,64,32,Alaska,Alaska,AK
AK,2025-05-17,24.65714285714286,42.6,48,35,Alaska,Alaska,AK
AK,2025-05-24,23.6,38.0,41,35,Alaska,Alaska,AK
AK,2025-05-31,21.87878787878788,36.8,41,33,Alaska,Alaska,AK
AK,2025-06-07,20.857142857142858,35.6,42,35,Alaska,Alaska,AK
AK,2025-06-14,24.939393939393938,48.60000000000001,59,33,Alaska,Alaska,AK
AK,2025-06-21,41.114285714285714,74.0,93,35,Alaska,Alaska,AK
AK,2025-06-28,30.085714285714285,58.400000000000006,159,35,Alaska,Alaska,AK
AK,2025-07-05,21.529411764705884,40.8,52,17,Alaska,Alaska,AK
AK,2025-07-12,21.285714285714285,24.8,26,7,Alaska,Alaska,AK
AK,2025-07-19,27.6,29.0,29,5,Alaska,Alaska,AK
AK,2025-07-26,19.166666666666668,21.5,24,6,Alaska,Alaska,AK
AK,2025-08-02,14.8,17.8,19,5,Alaska,Alaska,AK
AK,2025-09-20,23.5,29.5,31,2,Alaska,Alaska,AK
AK,2025-09-27,20.142857142857142,29.200000000000003,31,7,Alaska,Alaska,AK
AK,2025-10-04,20.0,24.4,26,3,Alaska,Alaska,AK
AZ,2021-01-02,62.125,126.49999999999996,297,24,Arizona,Arizona,AZ
AZ,2021-01-09,52.273809523809526,90.0,176,84,Arizona,Arizona,AZ
AZ,2021-01-16,48.214285714285715,78.50000000000001,169,84,Arizona,Arizona,AZ
AZ,2021-01-23,49.333333333333336,106.80000000000001,159,84,Arizona,Arizona,AZ
AZ,2021-01-30,42.54761904761905,63.300000000000026,154,84,Arizona,Arizona,AZ
AZ,2021-02-06,39.60674157303371,57.400000000000006,161,89,Arizona,Arizona,AZ
AZ,2021-02-13,44.857142857142854,64.0,85,91,Arizona,Arizona,AZ
AZ,2021-02-20,39.51648351648352,55.0,76,91,Arizona,Arizona,AZ
AZ,2021-02-27,44.934065934065934,66.0,87,91,Arizona,Arizona,AZ
AZ,2021-03-06,55.73626373626374,103.0,197,91,Arizona,Arizona,AZ
AZ,2021-03-13,53.24175824175824,70.0,208,91,Arizona,Arizona,AZ
AZ,2021-03-20,56.3,81.00000000000009,221,90,Arizona,Arizona,AZ
AZ,2021-03-27,50.54945054945055,60.0,212,91,Arizona,Arizona,AZ
AZ,2021-04-03,63.056179775280896,80.80000000000001,218,89,Arizona,Arizona,AZ
AZ,2021-04-10,64.37362637362638,80.0,226,91,Arizona,Arizona,AZ
AZ,2021-04-17,63.46153846153846,84.0,229,91,Arizona,Arizona,AZ
AZ,2021-04-24,67.02197802197803,93.0,236,91,Arizona,Arizona,AZ
AZ,2021-05-01,56.505494505494504,84.0,217,91,Arizona,Arizona,AZ
AZ,2021-05-08,58.47191011235955,90.0,126,89,Arizona,Arizona,AZ
AZ,2021-05-15,56.0,80.0,112,91,Arizona,Arizona,AZ
AZ,2021-05-22,56.37362637362637,77.0,93,91,Arizona,Arizona,AZ
AZ,2021-05-29,64.0989010989011,100.0,129,91,Arizona,Arizona,AZ
AZ,2021-06-05,52.23076923076923,74.0,115,91,Arizona,Arizona,AZ
AZ,2021-06-12,58.494505494505496,97.0,151,91,Arizona,Arizona,AZ
AZ,2021-06-19,66.01098901098901,105.0,203,91,Arizona,Arizona,AZ
AZ,2021-06-26,58.45054945054945,87.0,108,91,Arizona,Arizona,AZ
AZ,2021-07-03,58.67045454545455,99.3,313,88,Arizona,Arizona,AZ
AZ,2021-07-10,56.8021978021978,97.0,198,91,Arizona,Arizona,AZ
AZ,2021-07-17,63.81111111111111,101.30000000000003,187,90,Arizona,Arizona,AZ
AZ,2021-07-24,58.13333333333333,101.0,140,90,Arizona,Arizona,AZ
AZ,2021-07-31,52.362637362637365,97.0,154,91,Arizona,Arizona,AZ
AZ,2021-08-07,62.26966292134831,105.0,147,89,Arizona,Arizona,AZ
AZ,2021-08-14,40.747252747252745,61.0,101,91,Arizona,Arizona,AZ
AZ,2021-08-21,41.69230769230769,60.0,105,91,Arizona,Arizona,AZ
AZ,2021-08-28,55.527472527472526,100.0,182,91,Arizona,Arizona,AZ
AZ,2021-09-04,53.1978021978022,86.0,230,91,Arizona,Arizona,AZ
AZ,2021-09-11,64.17582417582418,93.0,237,91,Arizona,Arizona,AZ
AZ,2021-09-18,63.59340659340659,96.0,239,91,Arizona,Arizona,AZ
AZ,2021-09-25,55.582417582417584,78.0,221,91,Arizona,Arizona,AZ
AZ,2021-10-02,49.61538461538461,67.0,230,91,Arizona,Arizona,AZ
AZ,2021-10-09,51.27777777777778,77.50000000000004,206,90,Arizona,Arizona,AZ
AZ,2021-10-16,63.65934065934066,166.0,210,91,Arizona,Arizona,AZ
AZ,2021-10-23,56.48351648351648,78.0,217,91,Arizona,Arizona,AZ
AZ,2021-10-30,50.68888888888889,78.30000000000003,205,90,Arizona,Arizona,AZ
AZ,2021-11-06,49.18681318681319,78.0,192,91,Arizona,Arizona,AZ
AZ,2021-11-13,46.258426966292134,75.2,113,89,Arizona,Arizona,AZ
AZ,2021-11-20,49.06666666666667,80.20000000000002,100,90,Arizona,Arizona,AZ
AZ,2021-11-27,44.34444444444444,69.20000000000002,123,90,Arizona,Arizona,AZ
AZ,2021-12-04,47.23076923076923,81.0,115,91,Arizona,Arizona,AZ
AZ,2021-12-11,45.604395604395606,75.0,140,91,Arizona,Arizona,AZ
AZ,2021-12-18,42.62637362637363,66.0,140,91,Arizona,Arizona,AZ
AZ,2021-12-25,43.527472527472526,81.0,119,91,Arizona,Arizona,AZ
AZ,2022-01-01,38.362637362637365,52.0,150,91,Arizona,Arizona,AZ
AZ,2022-01-08,45.31868131868132,85.0,136,91,Arizona,Arizona,AZ
AZ,2022-01-15,45.73626373626374,87.0,159,91,Arizona,Arizona,AZ
AZ,2022-01-22,45.20879120879121,71.0,151,91,Arizona,Arizona,AZ
AZ,2022-01-29,49.252747252747255,69.0,187,91,Arizona,Arizona,AZ
AZ,2022-02-05,46.8021978021978,67.0,187,91,Arizona,Arizona,AZ
AZ,2022-02-12,42.7032967032967,68.0,84,91,Arizona,Arizona,AZ
AZ,2022-02-19,47.65934065934066,78.0,144,91,Arizona,Arizona,AZ
AZ,2022-02-26,41.967032967032964,58.0,86,91,Arizona,Arizona,AZ
AZ,2022-03-05,45.604395604395606,64.0,106,91,Arizona,Arizona,AZ
AZ,2022-03-12,39.956043956043956,58.0,85,91,Arizona,Arizona,AZ
AZ,2022-03-19,47.494505494505496,71.0,107,91,Arizona,Arizona,AZ
AZ,2022-03-26,44.92307692307692,64.0,87,91,Arizona,Arizona,AZ
AZ,2022-04-02,47.604395604395606,63.0,177,91,Arizona,Arizona,AZ
AZ,2022-04-09,45.472527472527474,66.0,85,91,Arizona,Arizona,AZ
AZ,2022-04-16,53.61538461538461,75.0,162,91,Arizona,Arizona,AZ
AZ,2022-04-23,55.26373626373626,84.0,131,91,Arizona,Arizona,AZ
AZ,2022-04-30,67.51648351648352,101.0,133,91,Arizona,Arizona,AZ
AZ,2022-05-07,64.10989010989012,87.0,122,91,Arizona,Arizona,AZ
AZ,2022-05-14,59.53846153846154,100.0,131,91,Arizona,Arizona,AZ
AZ,2022-05-21,55.527472527472526,80.0,140,91,Arizona,Arizona,AZ
AZ,2022-05-28,53.13186813186813,81.0,101,91,Arizona,Arizona,AZ
AZ,2022-06-04,69.8021978021978,101.0,264,91,Arizona,Arizona,AZ
AZ,2022-06-11,53.18681318681319,80.0,220,91,Arizona,Arizona,AZ
AZ,2022-06-18,61.60227272727273,87.89999999999999,156,88,Arizona,Arizona,AZ
AZ,2022-06-25,53.37362637362637,84.0,251,91,Arizona,Arizona,AZ
AZ,2022-07-02,50.06741573033708,80.80000000000001,140,89,Arizona,Arizona,AZ
AZ,2022-07-09,44.747252747252745,64.0,188,91,Arizona,Arizona,AZ
AZ,2022-07-16,61.934065934065934,101.0,202,91,Arizona,Arizona,AZ
AZ,2022-07-23,65.37777777777778,101.70000000000006,461,90,Arizona,Arizona,AZ
AZ,2022-07-30,43.53846153846154,71.0,100,91,Arizona,Arizona,AZ
AZ,2022-08-06,52.1978021978022,93.0,122,91,Arizona,Arizona,AZ
AZ,2022-08-13,52.640449438202246,90.60000000000001,133,89,Arizona,Arizona,AZ
AZ,2022-08-20,56.550561797752806,102.60000000000001,689,89,Arizona,Arizona,AZ
AZ,2022-08-27,50.69230769230769,87.0,159,91,Arizona,Arizona,AZ
AZ,2022-09-03,49.02197802197802,78.0,158,91,Arizona,Arizona,AZ
AZ,2022-09-10,45.81318681318681,71.0,106,91,Arizona,Arizona,AZ
AZ,2022-09-17,37.043956043956044,52.0,87,91,Arizona,Arizona,AZ
AZ,2022-09-24,34.43956043956044,50.0,69,91,Arizona,Arizona,AZ
AZ,2022-10-01,42.92307692307692,64.0,90,91,Arizona,Arizona,AZ
AZ,2022-10-08,47.38202247191011,58.2,601,89,Arizona,Arizona,AZ
AZ,2022-10-15,39.83516483516483,52.0,77,91,Arizona,Arizona,AZ
AZ,2022-10-22,36.76923076923077,51.0,67,91,Arizona,Arizona,AZ
AZ,2022-10-29,38.67032967032967,55.0,66,91,Arizona,Arizona,AZ
AZ,2022-11-05,42.10989010989011,64.0,89,91,Arizona,Arizona,AZ
AZ,2022-11-12,38.035714285714285,58.7,80,84,Arizona,Arizona,AZ
AZ,2022-11-19,42.7906976744186,61.0,85,86,Arizona,Arizona,AZ
AZ,2022-11-26,41.48351648351648,69.0,87,91,Arizona,Arizona,AZ
AZ,2022-12-03,43.604395604395606,67.0,91,91,Arizona,Arizona,AZ
AZ,2022-12-10,36.27472527472528,57.0,97,91,Arizona,Arizona,AZ
AZ,2022-12-17,36.285714285714285,58.0,112,91,Arizona,Arizona,AZ
AZ,2022-12-24,43.714285714285715,84.0,156,91,Arizona,Arizona,AZ
AZ,2022-12-31,40.63333333333333,67.20000000000002,189,90,Arizona,Arizona,AZ
AZ,2023-01-07,39.120879120879124,57.0,160,91,Arizona,Arizona,AZ
AZ,2023-01-14,39.989010989010985,63.0,105,91,Arizona,Arizona,AZ
AZ,2023-01-21,32.9010989010989,47.0,84,91,Arizona,Arizona,AZ
AZ,2023-01-28,38.56043956043956,57.0,80,91,Arizona,Arizona,AZ
AZ,2023-02-04,40.735632183908045,59.20000000000002,79,87,Arizona,Arizona,AZ
AZ,2023-02-11,40.934065934065934,55.0,100,91,Arizona,Arizona,AZ
AZ,2023-02-18,40.472527472527474,53.0,145,91,Arizona,Arizona,AZ
AZ,2023-02-25,41.637362637362635,58.0,181,91,Arizona,Arizona,AZ
AZ,2023-03-04,37.56043956043956,50.0,63,91,Arizona,Arizona,AZ
AZ,2023-03-11,40.10989010989011,54.0,66,91,Arizona,Arizona,AZ
AZ,2023-03-18,36.16483516483517,48.0,58,91,Arizona,Arizona,AZ
AZ,2023-03-25,39.1978021978022,53.0,147,91,Arizona,Arizona,AZ
AZ,2023-04-01,44.43956043956044,61.0,84,91,Arizona,Arizona,AZ
AZ,2023-04-08,54.51648351648352,86.0,137,91,Arizona,Arizona,AZ
AZ,2023-04-15,54.43956043956044,80.0,101,91,Arizona,Arizona,AZ
AZ,2023-04-22,57.989010989010985,87.0,108,91,Arizona,Arizona,AZ
AZ,2023-04-29,54.84615384615385,80.0,97,91,Arizona,Arizona,AZ
AZ,2023-05-06,51.05494505494506,71.0,119,91,Arizona,Arizona,AZ
AZ,2023-05-13,65.2967032967033,100.0,122,91,Arizona,Arizona,AZ
AZ,2023-05-20,64.2967032967033,108.0,161,91,Arizona,Arizona,AZ
AZ,2023-05-27,52.28888888888889,80.0,119,90,Arizona,Arizona,AZ
AZ,2023-06-03,48.824175824175825,77.0,112,91,Arizona,Arizona,AZ
AZ,2023-06-10,64.15384615384616,93.0,142,91,Arizona,Arizona,AZ
AZ,2023-06-17,64.31818181818181,97.89999999999999,122,88,Arizona,Arizona,AZ
AZ,2023-06-24,61.28409090909091,102.19999999999999,156,88,Arizona,Arizona,AZ
AZ,2023-07-01,67.53846153846153,116.0,143,91,Arizona,Arizona,AZ
AZ,2023-07-08,61.76923076923077,97.0,143,91,Arizona,Arizona,AZ
AZ,2023-07-15,45.31868131868132,71.0,97,91,Arizona,Arizona,AZ
AZ,2023-07-22,55.46590909090909,97.0,185,88,Arizona,Arizona,AZ
AZ,2023-07-29,76.16483516483517,122.0,709,91,Arizona,Arizona,AZ
AZ,2023-08-05,54.76923076923077,90.0,159,91,Arizona,Arizona,AZ
AZ,2023-08-12,37.10989010989011,55.0,72,91,Arizona,Arizona,AZ
AZ,2023-08-19,53.022222222222226,84.60000000000005,147,90,Arizona,Arizona,AZ
AZ,2023-08-26,55.07692307692308,84.0,519,91,Arizona,Arizona,AZ
AZ,2023-09-02,53.65934065934066,87.0,251,91,Arizona,Arizona,AZ
AZ,2023-09-09,42.69230769230769,61.0,100,91,Arizona,Arizona,AZ
AZ,2023-09-16,40.53846153846154,57.0,97,91,Arizona,Arizona,AZ
AZ,2023-09-23,43.637362637362635,64.0,97,91,Arizona,Arizona,AZ
AZ,2023-09-30,47.91208791208791,67.0,164,91,Arizona,Arizona,AZ
AZ,2023-10-07,45.043956043956044,77.0,124,91,Arizona,Arizona,AZ
AZ,2023-10-14,46.637362637362635,67.0,110,91,Arizona,Arizona,AZ
AZ,2023-10-21,53.30769230769231,81.0,178,91,Arizona,Arizona,AZ
AZ,2023-10-28,45.857142857142854,63.0,103,91,Arizona,Arizona,AZ
AZ,2023-11-04,49.8021978021978,72.0,203,91,Arizona,Arizona,AZ
AZ,2023-11-11,47.10989010989011,68.0,111,91,Arizona,Arizona,AZ
AZ,2023-11-18,41.32967032967033,63.0,88,91,Arizona,Arizona,AZ
AZ,2023-11-25,34.86813186813187,50.0,80,91,Arizona,Arizona,AZ
AZ,2023-12-02,38.175824175824175,58.0,75,91,Arizona,Arizona,AZ
AZ,2023-12-09,42.29761904761905,67.0,99,84,Arizona,Arizona,AZ
AZ,2023-12-16,42.07692307692308,69.0,96,91,Arizona,Arizona,AZ
AZ,2023-12-23,39.94505494505494,65.0,113,91,Arizona,Arizona,AZ
AZ,2023-12-30,42.78021978021978,73.0,179,91,Arizona,Arizona,AZ
AZ,2024-01-06,47.955555555555556,76.10000000000001,494,90,Arizona,Arizona,AZ
AZ,2024-01-13,39.21978021978022,64.0,108,91,Arizona,Arizona,AZ
AZ,2024-01-20,41.15384615384615,69.0,95,91,Arizona,Arizona,AZ
AZ,2024-01-27,30.76923076923077,47.0,81,91,Arizona,Arizona,AZ
AZ,2024-02-03,34.82954545454545,54.3,74,88,Arizona,Arizona,AZ
AZ,2024-02-10,33.32967032967033,44.0,83,91,Arizona,Arizona,AZ
AZ,2024-02-17,39.20879120879121,59.0,75,91,Arizona,Arizona,AZ
AZ,2024-02-24,37.37362637362637,53.0,70,91,Arizona,Arizona,AZ
AZ,2024-03-02,36.57142857142857,48.0,75,91,Arizona,Arizona,AZ
AZ,2024-03-09,34.27472527472528,47.0,59,91,Arizona,Arizona,AZ
AZ,2024-03-16,38.2967032967033,54.0,94,91,Arizona,Arizona,AZ
AZ,2024-03-23,40.934065934065934,62.0,84,91,Arizona,Arizona,AZ
AZ,2024-03-30,38.38461538461539,58.0,105,91,Arizona,Arizona,AZ
AZ,2024-04-06,39.62921348314607,61.0,77,89,Arizona,Arizona,AZ
AZ,2024-04-13,50.46153846153846,80.0,97,91,Arizona,Arizona,AZ
AZ,2024-04-20,58.75824175824176,93.0,122,91,Arizona,Arizona,AZ
AZ,2024-04-27,45.857142857142854,67.0,112,91,Arizona,Arizona,AZ
AZ,2024-05-04,55.60227272727273,84.89999999999999,108,88,Arizona,Arizona,AZ
AZ,2024-05-11,54.86516853932584,86.2,105,89,Arizona,Arizona,AZ
AZ,2024-05-18,66.64835164835165,100.0,122,91,Arizona,Arizona,AZ
AZ,2024-05-25,64.07692307692308,101.0,122,91,Arizona,Arizona,AZ
AZ,2024-06-01,65.93406593406593,108.0,140,91,Arizona,Arizona,AZ
AZ,2024-06-08,55.79120879120879,100.0,112,91,Arizona,Arizona,AZ
AZ,2024-06-15,61.46153846153846,121.0,161,91,Arizona,Arizona,AZ
AZ,2024-06-22,59.43956043956044,99.0,171,91,Arizona,Arizona,AZ
AZ,2024-06-29,48.05681818181818,87.0,289,88,Arizona,Arizona,AZ
AZ,2024-07-06,51.824175824175825,80.0,108,91,Arizona,Arizona,AZ
AZ,2024-07-13,70.15384615384616,112.0,307,91,Arizona,Arizona,AZ
AZ,2024-07-20,63.48351648351648,101.0,337,91,Arizona,Arizona,AZ
AZ,2024-07-27,69.92307692307692,115.0,161,91,Arizona,Arizona,AZ
AZ,2024-08-03,58.51648351648352,97.0,140,91,Arizona,Arizona,AZ
AZ,2024-08-10,58.362637362637365,100.0,150,91,Arizona,Arizona,AZ
AZ,2024-08-17,42.934065934065934,64.0,115,91,Arizona,Arizona,AZ
AZ,2024-08-24,44.10989010989011,74.0,133,91,Arizona,Arizona,AZ
AZ,2024-08-31,44.24175824175824,71.0,97,91,Arizona,Arizona,AZ
AZ,2024-09-07,58.97802197802198,93.0,133,91,Arizona,Arizona,AZ
AZ,2024-09-14,52.02197802197802,78.0,151,91,Arizona,Arizona,AZ
AZ,2024-09-21,42.6,66.0,102,90,Arizona,Arizona,AZ
AZ,2024-09-28,54.879120879120876,85.0,152,91,Arizona,Arizona,AZ
AZ,2024-10-05,62.359550561797754,104.2,141,89,Arizona,Arizona,AZ
AZ,2024-10-12,55.08791208791209,96.0,114,91,Arizona,Arizona,AZ
AZ,2024-10-19,53.14772727272727,81.3,179,88,Arizona,Arizona,AZ
AZ,2024-10-26,48.2906976744186,73.5,116,86,Arizona,Arizona,AZ
AZ,2024-11-02,48.08888888888889,75.70000000000006,123,90,Arizona,Arizona,AZ
AZ,2024-11-09,37.229885057471265,53.0,90,87,Arizona,Arizona,AZ
AZ,2024-11-16,45.39772727272727,72.19999999999999,166,88,Arizona,Arizona,AZ
